epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,75.8681,0.75946,0.44088,0.87762,0.9348,0.81372,0.87449,0.57644,0.86439,0.47336,0.89045,0.000990365,0.000990365,0.000990365
43,77.6263,0.77831,0.45396,0.87667,0.89964,0.83885,0.88132,0.61017,0.80559,0.4498,0.87743,0.000973861,0.000973861,0.000973861
44,79.3962,0.74788,0.42333,0.86473,0.93517,0.82911,0.88569,0.62566,0.81019,0.42895,0.87731,0.000957358,0.000957358,0.000957358
45,81.153,0.76493,0.44341,0.87177,0.92171,0.85506,0.87502,0.59999,0.83831,0.45536,0.88667,0.000940855,0.000940855,0.000940855
46,82.9138,0.76083,0.42744,0.86664,0.95593,0.82911,0.88142,0.61907,0.79128,0.44774,0.8743,0.000924352,0.000924352,0.000924352
47,84.6853,0.77009,0.42755,0.87895,0.84041,0.86076,0.86528,0.61306,0.80159,0.43452,0.87239,0.000907848,0.000907848,0.000907848
48,86.4531,0.75128,0.42884,0.86795,0.95487,0.82814,0.90127,0.60954,0.84502,0.45109,0.87865,0.000891345,0.000891345,0.000891345
49,88.201,0.77055,0.43846,0.87585,0.95583,0.84177,0.89461,0.6163,0.84775,0.44171,0.88908,0.000874842,0.000874842,0.000874842
50,89.9626,0.75295,0.42068,0.87043,0.91567,0.86076,0.88875,0.60701,0.83222,0.42769,0.88578,0.000858338,0.000858338,0.000858338
51,91.7157,0.73895,0.42614,0.86958,0.92864,0.85656,0.89552,0.60909,0.79595,0.41305,0.87689,0.000841835,0.000841835,0.000841835
52,93.4759,0.7581,0.43446,0.87359,0.95696,0.84177,0.89965,0.61495,0.79742,0.40043,0.88299,0.000825332,0.000825332,0.000825332
53,95.2329,0.78094,0.42893,0.87809,0.93997,0.85443,0.90959,0.61093,0.80175,0.40467,0.87706,0.000808828,0.000808828,0.000808828
54,97.0078,0.75688,0.41262,0.87669,0.89014,0.85443,0.8914,0.60243,0.82443,0.4186,0.8806,0.000792325,0.000792325,0.000792325
55,98.7646,0.73713,0.40865,0.87811,0.89716,0.87342,0.89378,0.60161,0.82068,0.41746,0.88857,0.000775822,0.000775822,0.000775822
56,100.521,0.72367,0.39396,0.86463,0.95213,0.84177,0.89604,0.604,0.83983,0.42283,0.88113,0.000759318,0.000759318,0.000759318
57,102.269,0.76122,0.41286,0.86902,0.97839,0.82048,0.90153,0.62123,0.80601,0.4106,0.87205,0.000742815,0.000742815,0.000742815
58,104.025,0.73965,0.40856,0.85332,0.92376,0.82278,0.87633,0.60372,0.78193,0.41873,0.87227,0.000726312,0.000726312,0.000726312
59,105.786,0.75169,0.41072,0.86989,0.92098,0.87975,0.90243,0.60168,0.81879,0.41892,0.87877,0.000709809,0.000709809,0.000709809
