epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,78.8927,1.23348,0.66949,1.00816,0.90604,0.86643,0.9011,0.564,1.30136,0.63853,1.06231,0.000848969,0.000848969,0.000848969
43,80.6819,1.21516,0.65347,1.00611,0.88144,0.85758,0.89482,0.57494,1.27818,0.63902,1.05284,0.000834822,0.000834822,0.000834822
44,82.4787,1.21743,0.65717,1.00395,0.91796,0.83984,0.89654,0.5666,1.31571,0.63144,1.05832,0.000820675,0.000820675,0.000820675
45,84.287,1.23045,0.66269,1.00661,0.92487,0.86322,0.90304,0.56196,1.32459,0.64593,1.07017,0.000806528,0.000806528,0.000806528
46,86.1708,1.20476,0.64255,0.99931,0.92854,0.85528,0.9082,0.5827,1.28763,0.65966,1.06071,0.00079238,0.00079238,0.00079238
47,87.9671,1.20869,0.64272,1.00087,0.91395,0.83381,0.89957,0.57274,1.28294,0.62122,1.05133,0.000778233,0.000778233,0.000778233
48,89.7543,1.20103,0.64196,0.99766,0.85396,0.85794,0.88647,0.57707,1.27737,0.6155,1.05814,0.000764086,0.000764086,0.000764086
49,91.5349,1.23488,0.64877,1.00629,0.92416,0.84093,0.89986,0.5766,1.2817,0.61227,1.04979,0.000749939,0.000749939,0.000749939
50,93.321,1.19928,0.62937,0.99499,0.91298,0.83488,0.87866,0.56101,1.27096,0.62756,1.05926,0.000735792,0.000735792,0.000735792
51,95.1147,1.19328,0.63875,0.99848,0.91915,0.8794,0.90176,0.57704,1.28119,0.61054,1.05231,0.000721645,0.000721645,0.000721645
52,96.9557,1.1915,0.63342,0.99299,0.90966,0.88656,0.91145,0.58926,1.29012,0.60817,1.05471,0.000707498,0.000707498,0.000707498
53,98.7761,1.20382,0.63246,1.00132,0.91493,0.87672,0.91393,0.58646,1.26488,0.60319,1.05331,0.000693351,0.000693351,0.000693351
54,100.618,1.19268,0.62105,0.99132,0.94904,0.86319,0.92044,0.59651,1.24034,0.60374,1.04281,0.000679204,0.000679204,0.000679204
55,102.439,1.18867,0.61935,0.99807,0.88969,0.84969,0.88835,0.56885,1.29497,0.60965,1.05563,0.000665057,0.000665057,0.000665057
56,104.255,1.18361,0.61867,0.98761,0.90443,0.8698,0.90127,0.58238,1.30066,0.59839,1.06951,0.000650909,0.000650909,0.000650909
57,106.097,1.20316,0.62717,1.00117,0.89357,0.86361,0.90848,0.58209,1.27069,0.61371,1.06249,0.000636762,0.000636762,0.000636762
58,107.904,1.19602,0.63225,0.9954,0.88609,0.877,0.90543,0.57337,1.31348,0.60999,1.07301,0.000622615,0.000622615,0.000622615
59,109.687,1.1903,0.61846,0.9988,0.89079,0.87979,0.90935,0.57361,1.32269,0.61054,1.06979,0.000608468,0.000608468,0.000608468
