epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,243.478,1.42313,0.74533,1.26206,0.96353,0.90528,0.93913,0.63418,1.47676,0.77114,1.39735,0.00152507,0.00152507,0.00152507
45,248.669,1.4134,0.7242,1.22582,0.9618,0.90135,0.9438,0.65932,1.40088,0.72914,1.34415,0.00152177,0.00152177,0.00152177
46,253.922,1.39059,0.71626,1.21462,0.95683,0.89812,0.93607,0.63243,1.51748,0.7578,1.40583,0.00151847,0.00151847,0.00151847
47,259.107,1.39424,0.73488,1.21006,0.96474,0.87,0.92784,0.60529,1.59388,0.82857,1.43698,0.00151517,0.00151517,0.00151517
48,264.333,1.40321,0.72081,1.23088,0.96334,0.89812,0.93316,0.6299,1.46644,0.75571,1.37594,0.00151187,0.00151187,0.00151187
49,269.497,1.37996,0.72785,1.21976,0.96092,0.89095,0.92843,0.6274,1.47835,0.77198,1.37829,0.00150857,0.00150857,0.00150857
50,274.952,1.41168,0.73809,1.23694,0.96327,0.8915,0.93747,0.65705,1.3997,0.72245,1.34889,0.00150527,0.00150527,0.00150527
51,280.163,1.38866,0.71413,1.20615,0.96593,0.90804,0.94561,0.6608,1.41103,0.72851,1.37071,0.00150197,0.00150197,0.00150197
52,285.665,1.46099,0.73376,1.24478,0.96323,0.90642,0.93864,0.62346,1.46463,0.74004,1.39196,0.00149867,0.00149867,0.00149867
53,290.865,1.36716,0.71371,1.20431,0.96961,0.91245,0.94049,0.66013,1.37584,0.70276,1.3246,0.00149537,0.00149537,0.00149537
54,296.052,1.3626,0.69696,1.20159,0.9579,0.8926,0.92737,0.62948,1.45488,0.75703,1.36698,0.00149207,0.00149207,0.00149207
55,301.762,1.37351,0.70611,1.20915,0.9702,0.90418,0.9483,0.68037,1.35358,0.71714,1.31838,0.00148876,0.00148876,0.00148876
56,307.179,1.39944,0.70844,1.20994,0.95931,0.91502,0.94299,0.64964,1.41138,0.80771,1.34913,0.00148546,0.00148546,0.00148546
57,312.599,1.353,0.68745,1.20732,0.94651,0.90644,0.93169,0.63861,1.38999,0.82786,1.34824,0.00148216,0.00148216,0.00148216
58,318.028,1.34158,0.67936,1.18728,0.95028,0.89426,0.93137,0.60383,1.58788,0.88193,1.43799,0.00147886,0.00147886,0.00147886
59,323.779,1.36628,0.70647,1.20291,0.97041,0.91474,0.93758,0.63878,1.45434,0.77681,1.36577,0.00147556,0.00147556,0.00147556
60,329.477,1.31369,0.68141,1.18797,0.96656,0.90859,0.93705,0.65481,1.39514,0.7559,1.34779,0.00147226,0.00147226,0.00147226
61,335.258,1.35316,0.67877,1.18181,0.96625,0.91024,0.95113,0.67054,1.43489,0.7482,1.36509,0.00146896,0.00146896,0.00146896
62,341.163,1.33375,0.67702,1.17808,0.95624,0.90497,0.93685,0.64867,1.40218,0.72991,1.36586,0.00146566,0.00146566,0.00146566
63,346.765,1.34927,0.68384,1.19681,0.94768,0.90725,0.93366,0.63166,1.4051,0.75233,1.3449,0.00146236,0.00146236,0.00146236
64,352.581,1.31888,0.67063,1.18503,0.96408,0.90694,0.93774,0.64229,1.39385,0.72763,1.32603,0.00145906,0.00145906,0.00145906
65,358.005,1.34127,0.67714,1.17274,0.96975,0.90473,0.94065,0.66417,1.34766,0.71496,1.30956,0.00145576,0.00145576,0.00145576
66,363.504,1.32557,0.67488,1.18056,0.97048,0.90984,0.94192,0.67272,1.32832,0.69968,1.28809,0.00145246,0.00145246,0.00145246
67,368.91,1.31704,0.65816,1.17384,0.97111,0.91907,0.95116,0.66501,1.38497,0.67668,1.33084,0.00144916,0.00144916,0.00144916
68,374.291,1.32434,0.65813,1.17091,0.96062,0.91695,0.94153,0.66015,1.42563,0.69316,1.33177,0.00144586,0.00144586,0.00144586
69,379.688,1.32048,0.65557,1.17646,0.9616,0.92017,0.95047,0.67892,1.39625,0.66379,1.31632,0.00144256,0.00144256,0.00144256
70,385.094,1.30232,0.64158,1.1597,0.96074,0.92058,0.95047,0.67631,1.40233,0.6775,1.32664,0.00143925,0.00143925,0.00143925
