epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,890.196,0.99661,0.4868,1.02388,0.87541,0.76738,0.79056,0.52506,1.4175,0.56415,1.31743,0.000945169,0.000945169,0.000945169
173,895.36,0.99018,0.48182,1.01468,0.89269,0.75626,0.79462,0.52828,1.39985,0.55745,1.32365,0.00094234,0.00094234,0.00094234
174,900.455,1.01139,0.48151,1.02039,0.8873,0.76942,0.79727,0.53873,1.35563,0.54868,1.31172,0.00093951,0.00093951,0.00093951
175,905.748,1.01075,0.4903,1.02936,0.90936,0.75684,0.79118,0.52896,1.38904,0.54926,1.31625,0.000936681,0.000936681,0.000936681
176,910.845,1.00644,0.49791,1.01942,0.94802,0.74532,0.78822,0.52007,1.40906,0.57022,1.33525,0.000933851,0.000933851,0.000933851
177,915.918,1.00552,0.48866,1.02699,0.89031,0.75227,0.7877,0.52219,1.4105,0.59483,1.33605,0.000931022,0.000931022,0.000931022
178,921.045,0.99021,0.47966,1.01933,0.89823,0.76352,0.7874,0.51818,1.41893,0.56394,1.33391,0.000928193,0.000928193,0.000928193
179,926.157,0.98401,0.47243,1.02183,0.87494,0.78608,0.80199,0.52692,1.36577,0.56501,1.3197,0.000925363,0.000925363,0.000925363
180,930.998,0.99129,0.48199,1.01651,0.87664,0.77251,0.79343,0.52893,1.3676,0.55958,1.32448,0.000922534,0.000922534,0.000922534
181,936.083,0.98383,0.47815,1.01254,0.89355,0.7628,0.79126,0.51701,1.40161,0.55526,1.32973,0.000919704,0.000919704,0.000919704
182,941.148,1.00006,0.48472,1.02775,0.89591,0.7589,0.78686,0.53214,1.3891,0.56349,1.32415,0.000916875,0.000916875,0.000916875
183,946.031,0.99321,0.4812,1.02936,0.87622,0.77316,0.79197,0.52927,1.37518,0.55956,1.31477,0.000914046,0.000914046,0.000914046
184,951.139,0.98616,0.48379,1.01865,0.91948,0.73793,0.76917,0.51691,1.37941,0.55839,1.31937,0.000911216,0.000911216,0.000911216
185,956.293,0.99124,0.47635,1.01658,0.89326,0.7687,0.79613,0.52851,1.36993,0.55374,1.31351,0.000908387,0.000908387,0.000908387
